id,status ,arrival_at,cost,overhead_cost,discount,acquisition_costs
205867,Recovery,2025-10-24,25000,0,0,25000
205868,Ready,2025-10-24,25000,0,0,25000
205869,Lending,2025-10-24,16830,0,0,16830
205870,Ready,2025-10-24,24750,0,0,24750
205871,Ready,2025-10-24,24750,0,0,24750
205872,LendingToB,2025-10-22,24000,NULL,NULL,24000
205877,Impossibility,2025-10-23,0,NULL,NULL,0
205878,Lending,2025-11-10,42000,0,0,42000
205879,Lending,2025-11-10,42000,0,0,42000
205884,Recovery,2025-10-27,18164,0,0,18164
205885,Lending,2025-10-24,11520,0,0,11520
205886,Lending,2025-10-24,11520,0,0,11520
205887,Lending,2025-10-24,11520,0,0,11520
205888,Lending,2025-10-24,11520,0,0,11520
205889,Lending,2025-10-24,11520,0,0,11520
205890,Lending,2025-10-24,18164,0,0,18164
205891,LendingToB,2025-11-17,4002,180,0,4182
205892,LendingToB,2025-11-17,4002,180,0,4182
205893,LendingToB,2025-11-17,4002,180,0,4182
205894,LendingToB,2025-11-17,4002,180,0,4182
205895,LendingToB,2025-11-17,4002,180,0,4182
205896,LendingToB,2025-11-17,4002,180,0,4182
205897,LendingToB,2025-11-17,4002,180,0,4182
205898,LendingToB,2025-11-17,4002,180,0,4182
205899,LendingToB,2025-11-17,4002,180,0,4182
205900,LendingToB,2025-11-17,4002,180,0,4182
205901,LendingToB,2025-11-04,4002,334,0,4336
205902,LendingToB,2025-11-04,4002,334,0,4336
205903,LendingToB,2025-11-04,4002,333,0,4335
205904,LendingToB,2025-11-04,4002,333,0,4335
205905,LendingToB,2025-11-04,4002,333,0,4335
205906,LendingToB,2025-11-04,4002,333,0,4335
205907,LendingToB,2025-11-17,16200,NULL,NULL,16200
205908,LendingToB,2025-11-17,16200,NULL,NULL,16200
205909,LendingToB,2025-11-17,16200,NULL,NULL,16200
205910,Ready,2025-11-17,16200,NULL,NULL,16200
205911,Ready,2025-11-17,16200,NULL,NULL,16200
205912,Lending,2025-10-30,0,0,0,0
205913,Lending,2025-10-30,0,0,0,0
205914,Lending,2025-10-30,0,0,0,0
205915,Ready,2025-10-30,47280,0,0,47280
205916,Lending,2025-10-30,0,0,0,0
205917,Lending,2025-10-30,0,0,0,0
205918,Lending,2025-10-30,0,0,0,0
205919,Lending,2025-10-30,47280,0,0,47280
205920,Lending,2025-10-30,0,0,0,0
205921,Lending,2025-10-30,0,0,0,0
205922,Lending,2025-10-30,0,0,0,0
205923,Lending,2025-10-30,35460,0,0,35460
205924,Lending,2025-10-30,18600,930,0,19530
205925,Ready,2025-10-30,18600,930,0,19530
205926,LendingToB,2025-11-18,52920,3524,0,56444
205927,LendingToB,2025-11-18,52920,3524,0,56444
205928,LendingToB,2025-11-18,52920,3524,0,56444
205929,LendingToB,2025-11-18,52920,3524,0,56444
205930,LendingToB,2025-11-18,52920,3524,0,56444
205931,Ready,2025-11-18,61740,4111,0,65851
205932,Ready,2025-11-18,61740,4111,0,65851
205933,Ready,2025-11-18,61740,4111,0,65851
205934,Ready,2025-11-18,61740,4111,0,65851
205935,Ready,2025-11-18,61740,4111,0,65851
205936,Lending,2025-10-31,30550,2000,0,32550
205937,Lending,2025-10-31,0,0,0,0
205938,LendingToB,2025-11-18,14490,964,0,15454
205939,LendingToB,2025-11-18,14490,964,0,15454
205940,LendingToB,2025-11-18,14490,964,0,15454
205941,LendingToB,2025-11-18,14490,964,0,15454
205942,Ready,2025-11-18,14490,964,0,15454
205943,Ready,2025-11-18,14490,964,0,15454
205944,Ready,2025-11-18,14490,964,0,15454
205945,Ready,2025-11-18,14490,964,0,15454
205946,Ready,2025-11-18,14490,964,0,15454
205947,Ready,2025-11-18,14490,964,0,15454
205948,Ready,2025-11-18,14490,964,0,15454
205949,Ready,2025-11-18,14490,964,0,15454
205950,Ready,2025-11-18,14490,964,0,15454
205951,Ready,2025-11-18,14490,964,0,15454
205952,Ready,2025-11-18,14490,964,0,15454
205953,Ready,2025-11-18,14490,964,0,15454
205954,Ready,2025-11-18,14490,964,0,15454
205955,Ready,2025-11-18,14490,964,0,15454
205956,Ready,2025-11-18,14490,964,0,15454
205957,Ready,2025-11-18,14490,964,0,15454
205958,LendingToB,2025-11-18,58590,3902,0,62492
205959,LendingToB,2025-11-18,58590,3902,0,62492
205960,LendingToB,2025-11-18,58590,3902,0,62492
205961,LendingToB,2025-11-18,58590,3902,0,62492
205962,Ready,2025-11-18,58590,3902,0,62492
205963,Ready,2025-11-18,23310,1553,0,24863
205964,Ready,2025-11-18,23310,1553,0,24863
205965,Ready,2025-11-18,23310,1553,0,24863
205966,Ready,2025-11-18,23310,1553,0,24863
205967,Ready,2025-11-18,23310,1553,0,24863
205968,Ready,2025-11-18,23310,1553,0,24863
205969,Ready,2025-11-18,23310,1553,0,24863
205970,Ready,2025-11-18,23310,1553,0,24863
205971,Ready,2025-11-18,23310,1553,0,24863
205972,Ready,2025-11-18,23310,1553,0,24863
205973,LendingToB,2025-11-18,19530,1301,0,20831
205974,LendingToB,2025-11-18,19530,1301,0,20831
205975,LendingToB,2025-11-18,19530,1301,0,20831
205976,LendingToB,2025-11-18,19530,1301,0,20831
205977,LendingToB,2025-11-18,19530,1301,0,20831
205978,LendingToB,2025-11-18,19530,1300,0,20830
205979,LendingToB,2025-11-18,19530,1300,0,20830
205980,LendingToB,2025-11-18,19530,1300,0,20830
205981,LendingToB,2025-11-18,19530,1300,0,20830
205982,LendingToB,2025-11-18,19530,1300,0,20830
205983,LendingToB,2025-11-18,19530,1300,0,20830
205984,LendingToB,2025-11-18,19530,1300,0,20830
205985,LendingToB,2025-11-18,19530,1300,0,20830
205986,LendingToB,2025-11-18,19530,1300,0,20830
205987,LendingToB,2025-11-18,19530,1300,0,20830
205988,LendingToB,2025-11-18,19530,1300,0,20830
205989,LendingToB,2025-11-18,19530,1300,0,20830
205990,LendingToB,2025-11-18,19530,1300,0,20830
205991,LendingToB,2025-11-18,19530,1300,0,20830
205992,LendingToB,2025-11-18,19530,1300,0,20830
205993,Ready,2025-10-27,33600,0,0,33600
205994,Lending,2025-10-27,32300,0,0,32300
205995,Lending,2025-10-27,33600,0,0,33600
205996,Lending,2025-10-27,27000,0,0,27000
205997,Lending,2025-10-27,31050,0,0,31050
205998,Lending,2025-10-27,31050,0,0,31050
205999,Lending,2025-10-27,18450,0,0,18450
206000,LendingToB,2025-11-04,13500,NULL,NULL,13500
206001,LendingToB,2025-11-04,13500,NULL,NULL,13500
206002,LendingToB,2025-11-04,13500,NULL,NULL,13500
206003,LendingToB,2025-11-04,13500,NULL,NULL,13500
206004,LendingToB,2025-11-04,13500,NULL,NULL,13500
206005,LendingToB,2025-11-04,11000,NULL,NULL,11000
206006,LendingToB,2025-11-04,11000,NULL,NULL,11000
206007,LendingToB,2025-11-04,11000,NULL,NULL,11000
206008,LendingToB,2025-11-04,11000,NULL,NULL,11000
206009,LendingToB,2025-11-04,11000,NULL,NULL,11000
206010,Lending,2025-10-27,27500,0,0,27500
206011,Lending,2025-10-27,27500,0,0,27500
206012,Ready,2025-11-04,46500,9037,0,55537
206013,LendingToB,2025-11-04,29500,5732,0,35232
206014,Lending,2025-11-04,45000,8745,0,53745
206015,Lending,2025-11-04,45000,8744,0,53744
206016,NotOrdered,9999-12-31,14160,NULL,NULL,14160
206017,NotOrdered,9999-12-31,14160,NULL,NULL,14160
206018,NotOrdered,9999-12-31,14160,NULL,NULL,14160
206019,NotOrdered,9999-12-31,14160,NULL,NULL,14160
206020,NotOrdered,9999-12-31,14160,NULL,NULL,14160
206027,LendingToB,2025-11-04,20184,1300,0,21484
206028,Ready,2025-11-04,20184,1300,0,21484
206029,LendingToB,2025-11-04,20184,1300,0,21484
206030,LendingToB,2025-11-04,20184,1300,0,21484
206031,Ready,2025-11-04,20184,1300,0,21484
206032,Ready,2025-11-04,20184,1300,0,21484
206033,Lending,2025-11-10,15500,0,0,15500
206034,Lending,2025-11-10,22000,0,0,22000
206035,Lending,2025-11-10,15500,0,0,15500
206036,LendingToB,2025-11-04,11000,NULL,NULL,11000
206037,LendingToB,2025-11-04,11000,NULL,NULL,11000
206038,LendingToB,2025-11-04,11000,NULL,NULL,11000
206039,LendingToB,2025-11-04,11000,NULL,NULL,11000
206040,LendingToB,2025-11-04,11000,NULL,NULL,11000
206041,LendingToB,2025-11-04,11000,NULL,NULL,11000
206042,Lending,2025-11-10,15500,0,0,15500
206043,Ready,2025-11-10,22000,0,0,22000
206044,Lending,2025-11-10,15500,0,0,15500
206045,LendingToB,2025-10-27,7700,0,0,7700
206046,LendingToB,2025-10-29,30600,NULL,NULL,30600
206047,NotOrdered,9999-12-31,7700,NULL,NULL,7700
206049,Impossibility,2025-10-31,86400,0,0,86400
206050,Impossibility,2025-10-31,86400,0,0,86400
206051,Lending,2025-10-28,88568,0,0,88568
206052,Lending,2025-10-28,0,0,0,0
206053,Lending,2025-10-28,0,0,0,0
206054,Lending,2025-10-28,0,0,0,0
206055,LendingToB,2025-10-31,0,NULL,NULL,0
206056,Lending,2025-10-29,37800,0,0,37800
206057,Lending,2025-10-29,37800,0,0,37800
206058,Lending,2025-10-29,16100,0,0,16100
206059,Ready,2025-10-29,16100,0,0,16100
206060,Lending,2025-10-29,34000,0,0,34000
206061,Ready,2025-10-29,34000,0,0,34000
206062,Lending,2025-10-29,15270,0,0,15270
206063,Impossibility,2025-10-29,15270,0,0,15270
206064,Lending,2025-10-29,15270,0,0,15270
206065,Lending,2025-10-29,15270,0,0,15270
206066,Ready,2025-10-29,15270,0,0,15270
206067,Impossibility,2025-10-31,0,NULL,NULL,0
206074,Recovery,2025-11-05,37000,0,0,37000
206075,Lending,2025-11-05,37000,0,0,37000
206076,Impossibility,2025-11-05,37000,0,0,37000
206077,Lending,2025-10-29,21600,0,0,21600
206078,Lending,2025-10-29,21600,0,0,21600
206079,Lending,2025-10-29,21600,0,0,21600
206080,Lending,2025-10-29,21600,0,0,21600
206081,Lending,2025-10-29,21600,0,0,21600
206082,Ready,2025-11-05,29580,0,0,29580
206083,Ready,2025-11-05,29580,0,0,29580
206084,Ready,2025-11-05,29580,0,0,29580
206085,LendingToB,2025-11-04,7560,NULL,NULL,7560
206086,LendingToB,2025-11-04,7560,NULL,NULL,7560
206087,LendingToB,2025-11-04,7560,NULL,NULL,7560
206088,LendingToB,2025-11-04,7560,NULL,NULL,7560
206089,LendingToB,2025-11-04,7560,NULL,NULL,7560
206090,LendingToB,2025-11-04,7560,NULL,NULL,7560
206091,LendingToB,2025-11-04,17640,NULL,NULL,17640
206092,LendingToB,2025-11-04,17640,NULL,NULL,17640
206093,LendingToB,2025-11-04,17640,NULL,NULL,17640
206094,LendingToB,2025-11-04,17640,NULL,NULL,17640
206095,LendingToB,2025-11-04,17640,NULL,NULL,17640
206096,LendingToB,2025-11-04,17640,NULL,NULL,17640
206097,Ready,2025-10-27,62820,0,0,62820
206098,Lending,2025-10-24,18164,0,0,18164
206099,LendingToB,2025-11-19,67500,6188,4226,69462
206100,LendingToB,2025-11-19,67500,6188,4226,69462
206101,LendingToB,2025-11-19,67500,6188,4226,69462
206102,LendingToB,2025-11-19,67500,6188,4226,69462
206103,Ready,2025-11-19,67500,6188,4226,69462
206104,LendingToB,2025-11-19,69750,6394,4367,71777
206105,LendingToB,2025-11-19,69750,6394,4367,71777
206106,LendingToB,2025-11-19,69750,6394,4367,71777
206107,LendingToB,2025-11-19,69750,6394,4367,71777
206108,LendingToB,2025-11-19,69750,6394,4367,71777
206109,Lending,2025-10-28,30800,0,0,30800
206110,Ready,2025-10-28,30800,0,0,30800
206111,LendingToB,2025-11-19,40200,3685,2516,41369
206112,LendingToB,2025-11-19,40200,3685,2516,41369
206113,Ready,2025-11-19,40200,3685,2516,41369
206114,Ready,2025-11-19,40200,3685,2516,41369
206115,Ready,2025-11-19,40200,3685,2516,41369
206116,LendingToB,2025-11-19,36000,3299,2253,37046
206117,LendingToB,2025-11-19,36000,3299,2253,37046
206118,LendingToB,2025-11-19,36000,3299,2253,37046
206119,LendingToB,2025-11-19,36000,3299,2253,37046
206120,LendingToB,2025-11-19,36000,3299,2253,37046
206121,Lending,2025-10-27,2164,0,0,2164
206122,Ready,2025-10-27,2164,0,0,2164
206123,Ready,2025-10-27,2164,0,0,2164
206124,LendingToB,2025-11-19,10200,934,638,10496
206125,LendingToB,2025-11-19,10200,934,638,10496
206126,LendingToB,2025-11-19,10200,934,638,10496
206127,LendingToB,2025-11-19,10200,934,638,10496
206128,LendingToB,2025-11-19,10200,934,638,10496
206129,Lending,2025-10-24,0,NULL,NULL,0
206130,Lending,2025-11-06,16500,0,0,16500
206131,Lending,2025-11-06,16500,0,0,16500
206132,Lending,2025-11-06,29800,0,0,29800
206133,Ready,2025-11-06,29800,0,0,29800
206134,Recovery,2025-10-28,13909,0,0,13909
206135,Lending,2025-10-28,13909,0,0,13909
206136,Lending,2025-10-28,13909,0,0,13909
206137,Ready,2025-10-27,21109,0,0,21109
206138,Ready,2025-10-27,21109,0,0,21109
206139,Ready,2025-10-27,21109,0,0,21109
206140,LendingToB,2025-11-04,37700,NULL,NULL,37700
206141,LendingToB,2025-11-04,37700,NULL,NULL,37700
206142,LendingToB,2025-11-04,37700,NULL,NULL,37700
206143,LendingToB,2025-11-04,37700,NULL,NULL,37700
206144,LendingToB,2025-11-04,37700,NULL,NULL,37700
206145,LendingToB,2025-11-04,37700,NULL,NULL,37700
206146,NotDemanded,9999-12-31,20076,NULL,NULL,20076
206147,NotDemanded,9999-12-31,20076,NULL,NULL,20076
206148,Ready,2025-10-27,7200,0,0,7200
206149,Ready,2025-10-27,7200,0,0,7200
206150,Impossibility,2025-10-24,0,NULL,NULL,0
206151,LendingToB,2025-11-12,42900,4500,400,47000
206152,LendingToB,2025-11-12,42900,4500,400,47000
206153,LendingToB,2025-11-17,52000,NULL,NULL,52000
206154,LendingToB,2025-11-17,52000,NULL,NULL,52000
206155,LendingToB,2025-11-17,52000,NULL,NULL,52000
206156,LendingToB,2025-11-17,52000,NULL,NULL,52000
206157,LendingToB,2025-11-17,52000,NULL,NULL,52000
206158,LendingToB,2025-10-23,19800,7000,0,26800
206162,LendingToB,2025-10-30,14420,NULL,NULL,14420
206163,LendingToB,2025-10-30,14420,NULL,NULL,14420
206164,LendingToB,2025-10-30,14420,NULL,NULL,14420
206165,LendingToB,2025-10-30,14420,NULL,NULL,14420
206166,LendingToB,2025-10-30,14420,NULL,NULL,14420
206167,LendingToB,2025-10-30,14420,NULL,NULL,14420
206168,LendingToB,2025-10-30,14420,NULL,NULL,14420
206169,LendingToB,2025-10-30,14420,NULL,NULL,14420
206170,LendingToB,2025-10-30,14420,NULL,NULL,14420
206171,LendingToB,2025-10-30,14420,NULL,NULL,14420
206172,LendingToB,2025-10-30,14420,NULL,NULL,14420
206173,LendingToB,2025-10-30,14420,NULL,NULL,14420
206174,LendingToB,2025-10-30,14420,NULL,NULL,14420
206175,LendingToB,2025-10-30,14420,NULL,NULL,14420
206176,LendingToB,2025-10-30,14420,NULL,NULL,14420
206177,LendingToB,2025-10-30,14420,NULL,NULL,14420
206178,LendingToB,2025-10-30,14420,NULL,NULL,14420
206179,LendingToB,2025-10-30,14420,NULL,NULL,14420
206180,LendingToB,2025-10-30,14420,NULL,NULL,14420
206181,LendingToB,2025-10-30,14420,NULL,NULL,14420
206182,LendingToB,2025-10-30,14420,NULL,NULL,14420
206183,LendingToB,2025-10-30,14420,NULL,NULL,14420
206184,LendingToB,2025-10-30,14420,NULL,NULL,14420
206185,LendingToB,2025-10-30,14420,NULL,NULL,14420
206186,LendingToB,2025-10-30,14420,NULL,NULL,14420
206187,LendingToB,2025-10-30,14420,NULL,NULL,14420
206188,LendingToB,2025-10-30,14420,NULL,NULL,14420
206189,LendingToB,2025-10-30,14420,NULL,NULL,14420
206190,LendingToB,2025-10-30,14420,NULL,NULL,14420
206191,LendingToB,2025-10-30,14420,NULL,NULL,14420
206194,Ready,2025-10-28,12121,0,0,12121
206196,NotDemanded,9999-12-31,5980,NULL,NULL,5980
206198,Lending,2025-10-31,13542,0,0,13542
206199,Ready,2025-10-31,13542,0,0,13542
206203,Recovery,2025-11-07,18000,873,0,18873
206204,Lending,2025-11-07,18000,873,0,18873
206205,Lending,2025-11-07,18000,873,0,18873
206206,Lending,2025-11-07,18000,873,0,18873
206207,Ready,2025-11-07,18000,873,0,18873
206208,Ready,2025-11-07,18000,873,0,18873
206209,Lending,2025-11-07,18000,873,0,18873
206210,Ready,2025-11-07,18000,873,0,18873
206211,Lending,2025-11-07,18000,873,0,18873
206212,Lending,2025-11-07,18000,873,0,18873
206213,Lending,2025-11-07,18000,873,0,18873
206214,Lending,2025-11-07,18000,873,0,18873
206215,Impossibility,2025-11-07,18000,873,0,18873
206216,Ready,2025-11-07,18000,873,0,18873
206217,Ready,2025-11-07,18000,873,0,18873
206218,Lending,2025-11-07,18000,873,0,18873
206219,Lending,2025-11-07,18000,873,0,18873
206220,Lending,2025-11-07,18000,873,0,18873
206221,Lending,2025-11-07,18000,873,0,18873
206222,Lending,2025-11-07,18000,873,0,18873
206223,Lending,2025-11-07,18000,873,0,18873
206224,Lending,2025-11-07,18000,873,0,18873
206225,Lending,2025-11-07,15000,727,0,15727
206226,Impossibility,2025-11-07,15000,727,0,15727
206227,Lending,2025-11-07,15000,727,0,15727
206228,Lending,2025-11-07,15000,727,0,15727
206229,Impossibility,2025-11-07,15000,727,0,15727
206230,Impossibility,2025-11-07,18000,873,0,18873
206231,Impossibility,2025-11-07,18000,873,0,18873
206232,Ready,2025-11-07,18000,872,0,18872
206233,Ready,2025-11-07,18000,872,0,18872
206234,Impossibility,2025-11-07,18000,872,0,18872
206235,Impossibility,2025-11-07,18000,872,0,18872
206236,Impossibility,2025-11-07,18000,872,0,18872
206237,Impossibility,2025-11-07,18000,872,0,18872
206238,Impossibility,2025-11-07,15000,727,0,15727
206239,Impossibility,2025-11-07,15000,727,0,15727
206240,Ready,2025-11-07,15000,727,0,15727
206241,Lending,2025-10-30,9838,0,0,9838
206242,Lending,2025-10-30,9838,0,0,9838
206243,Ready,2025-10-30,9838,0,0,9838
206244,Lending,2025-10-30,9838,0,0,9838
206245,Lending,2025-10-30,9838,0,0,9838
206246,Lending,2025-10-30,71640,0,0,71640
206247,Recovery,2025-10-30,51347,0,0,51347
206248,Lending,2025-10-29,12800,0,0,12800
206249,Lending,2025-10-29,12800,0,0,12800
206250,Lending,2025-10-29,12121,0,0,12121
206251,LendingToB,2025-11-04,0,0,0,0
206252,Lending,2025-11-04,51750,3817,0,55567
206253,Lending,2025-11-04,23400,1726,0,25126
206254,Lending,2025-11-04,20600,1519,0,22119
206255,Lending,2025-11-04,14400,1062,0,15462
206256,Lending,2025-11-04,0,0,0,0
206257,Impossibility,2025-11-04,22500,0,0,22500
206258,Impossibility,2025-11-04,0,0,0,0
206259,Ready,2025-11-04,0,0,0,0
206260,Ready,2025-11-04,0,0,0,0
206261,Lending,2025-11-04,0,0,0,0
206262,Lending,2025-11-04,35460,0,0,35460
206263,Ready,2025-11-04,22500,0,0,22500
206264,Ready,2025-11-04,0,0,0,0
206265,Lending,2025-10-31,26100,0,0,26100
206266,Lending,2025-10-31,19000,0,0,19000
206267,Ready,2025-10-31,19000,0,0,19000
206268,Ready,2025-10-31,40900,0,0,40900
206269,Lending,2025-10-31,49300,0,0,49300
206270,Ready,2025-10-31,49300,0,0,49300
206271,Ready,2025-10-31,0,0,0,0
206272,Lending,2025-10-31,0,0,0,0
206273,Ready,2025-10-31,26100,0,0,26100
206274,Impossibility,2025-12-31,390000,64851,0,454851
206275,Impossibility,2025-12-31,165500,27520,0,193020
206276,Impossibility,2025-12-31,73900,12289,0,86189
206277,Impossibility,2025-12-31,125400,20852,0,146252
206278,Impossibility,2025-12-31,48500,8064,0,56564
206279,Impossibility,2025-12-31,48500,8064,0,56564
206280,Impossibility,2025-12-31,50400,8380,0,58780
206281,Impossibility,2025-12-31,50400,8380,0,58780
206282,Impossibility,2025-12-31,166600,27703,0,194303
206283,Impossibility,2025-12-31,310800,51681,0,362481
206284,Impossibility,2025-12-31,133600,22216,0,155816
206285,Lending,2025-10-30,18000,0,0,18000
206286,Lending,2025-10-30,18000,0,0,18000
206287,Lending,2025-10-30,18000,0,0,18000
206288,Lending,2025-10-30,17400,0,0,17400
206289,Lending,2025-10-30,30000,0,0,30000
206290,Lending,2025-10-30,13800,0,0,13800
206291,Ready,2025-10-30,13800,0,0,13800
206292,Lending,2025-10-30,18450,0,0,18450
206293,Ready,2025-10-30,18000,0,0,18000
206294,Lending,2025-10-30,6525,0,0,6525
206295,Lending,2025-10-30,6525,0,0,6525
206296,Recovery,2025-10-30,6525,0,0,6525
206297,Recovery,2025-10-30,6525,0,0,6525
206298,Lending,2025-10-30,10200,0,0,10200
206299,Lending,2025-10-30,10200,0,0,10200
206300,Lending,2025-10-30,26400,0,0,26400
206301,Lending,2025-10-30,30000,0,0,30000
206302,Lending,2025-10-31,18000,0,0,18000
206303,Lending,2025-10-31,18000,0,0,18000
206304,Lending,2025-10-31,18000,0,0,18000
206305,LendingToB,2025-10-31,17400,0,0,17400
206306,Ready,2025-10-31,13800,0,0,13800
206307,Ready,2025-10-31,13800,0,0,13800
206308,Lending,2025-11-06,35819,0,0,35819
206309,Lending,2025-11-06,35819,0,0,35819
206310,Lending,2025-10-31,116300,0,0,116300
206311,Lending,2025-10-31,73400,0,0,73400
206312,Lending,2025-10-30,18100,0,0,18100
206313,Lending,2025-10-30,18100,0,0,18100
206314,Lending,2025-10-31,116300,0,0,116300
206315,Ready,2025-10-31,73400,0,0,73400
206317,NotDemanded,9999-12-31,0,NULL,NULL,0
206319,Lending,2025-10-30,12000,0,0,12000
206320,Lending,2025-10-30,12000,0,0,12000
206324,NotDemanded,9999-12-31,36000,NULL,NULL,36000
206325,NotDemanded,9999-12-31,36000,NULL,NULL,36000
206326,Ready,2025-10-27,0,NULL,NULL,0
206327,LendingToB,2025-10-31,60000,0,3000,57000
206328,LendingToB,2025-10-31,60000,0,3000,57000
206329,LendingToB,2025-10-31,60000,0,3000,57000
206330,LendingToB,2025-10-31,60000,0,3000,57000
206331,LendingToB,2025-10-31,0,0,0,0
206332,LendingToB,2025-10-31,0,0,0,0
206333,LendingToB,2025-10-31,0,0,0,0
206334,LendingToB,2025-10-31,0,0,0,0
206335,Lending,2025-11-28,18200,0,0,18200
206336,Lending,2026-01-09,18200,0,0,18200
206337,Impossibility,2025-11-28,582595,142849,0,725444
206338,Impossibility,2025-11-28,194350,47654,0,242004
206339,Impossibility,2025-11-28,88595,21722,0,110317
206340,Impossibility,2025-11-28,403000,98814,0,501814
206341,Impossibility,2025-11-28,87425,21436,0,108861
206342,Impossibility,2025-11-28,87425,21436,0,108861
206343,Impossibility,2025-11-28,87425,21436,0,108861
206344,Impossibility,2025-11-28,87425,21436,0,108861
206345,Impossibility,2025-11-28,146575,35940,0,182515
206346,Impossibility,2025-11-28,133575,32751,0,166326
206347,Impossibility,2025-11-28,133575,32751,0,166326
206348,Impossibility,2025-11-28,9500,2329,0,11829
206349,Impossibility,2025-11-28,9500,2329,0,11829
206350,Impossibility,2025-11-28,545350,133717,0,679067
206351,Impossibility,2025-11-28,246545,60452,0,306997
206352,Impossibility,2025-11-28,28340,6948,0,35288
206353,Ready,2025-10-27,0,NULL,NULL,0
206354,Recovery,2025-10-24,0,NULL,NULL,0
206355,NotDemanded,9999-12-31,6000,NULL,NULL,6000
206356,Ready,2025-10-31,6000,0,0,6000
206357,Ready,2025-10-31,6000,0,0,6000
206358,Ready,2025-10-31,6000,0,0,6000
206359,Lending,2025-10-29,12800,0,0,12800
206360,Lending,2025-10-29,12800,0,0,12800
206361,Recovery,2025-11-01,11055,0,0,11055
206362,Lending,2025-11-01,11055,0,0,11055
206363,Ready,2025-10-28,86400,0,0,86400
206364,Ready,2025-10-28,86400,0,0,86400
206365,NotDemanded,9999-12-31,111293,NULL,NULL,111293
206366,Lending,2025-10-31,7200,0,0,7200
206367,LendingToB,2025-10-31,7200,0,0,7200
206368,Ready,2025-10-31,1584,0,0,1584
206369,Ready,2025-10-29,7300,0,0,7300
206370,NotDemanded,9999-12-31,116100,NULL,NULL,116100
206371,NotDemanded,9999-12-31,115752,NULL,NULL,115752
206372,NotDemanded,9999-12-31,189000,NULL,NULL,189000
206373,NotDemanded,9999-12-31,219240,NULL,NULL,219240
206374,NotDemanded,9999-12-31,70300,NULL,NULL,70300
206375,Ready,2025-10-29,5436,0,0,5436
206376,Recovery,2025-10-31,9318,0,0,9318
206377,Lending,2025-11-07,26500,0,0,26500
206378,Ready,2025-11-07,26500,0,0,26500
206379,Lending,2025-11-07,26500,0,0,26500
206380,Lending,2025-11-07,26500,0,0,26500
206381,Lending,2025-11-07,85000,0,0,85000
206382,Lending,2025-11-07,85000,0,0,85000
206383,Lending,2025-11-07,85000,0,0,85000
206384,Lending,2025-11-07,85000,0,0,85000
206385,Lending,2025-11-07,85000,0,0,85000
206386,Lending,2025-11-07,85000,0,0,85000
206387,Lending,2025-11-07,23400,2396,0,25796
206388,Lending,2025-11-07,23400,2396,0,25796
206389,Lending,2025-11-07,13050,1336,0,14386
206390,Lending,2025-11-07,13050,1336,0,14386
206391,LendingToB,2025-11-07,13050,1336,0,14386
206392,Lending,2025-11-07,13050,1336,0,14386
206393,Ready,2025-11-07,13050,1240,0,14290
206394,Ready,2025-11-07,13050,1240,0,14290
206395,Ready,2025-11-05,27500,0,0,27500
206396,Lending,2025-11-04,0,0,0,0
206397,Recovery,2025-11-04,0,0,0,0
206398,Lending,2025-11-04,0,0,0,0
206399,Lending,2025-11-04,0,0,0,0
206400,Lending,2025-11-04,42000,0,0,42000
206401,Ready,2025-11-04,42000,0,0,42000
206402,Lending,2025-11-04,0,0,0,0
206403,Lending,2025-11-04,0,0,0,0
206404,Lending,2025-11-04,0,0,0,0
206405,Lending,2025-11-04,0,0,0,0
206406,Lending,2025-11-04,42000,0,0,42000
206407,Lending,2025-11-04,42000,0,0,42000
206408,Lending,2025-11-05,12000,0,0,12000
206409,Lending,2025-11-04,0,0,0,0
206410,Lending,2025-11-04,0,0,0,0
206411,Ready,2025-11-04,42000,0,0,42000
206412,Lending,2025-11-04,0,0,0,0
206413,Ready,2025-11-04,0,0,0,0
206414,Lending,2025-11-04,42000,0,0,42000
206415,Lending,2025-11-11,16425,0,0,16425
206416,Lending,2025-11-11,16425,0,0,16425
206417,Lending,2025-11-11,16425,0,0,16425
206418,Lending,2025-11-11,16425,0,0,16425
206419,Lending,2025-11-11,16425,0,0,16425
206420,LendingToB,2025-11-06,4277,NULL,NULL,4277
206421,LendingToB,2025-11-06,36200,1834,0,38034
206422,LendingToB,2025-11-06,36200,1833,0,38033
206423,LendingToB,2025-11-06,36200,1833,0,38033
206428,LendingToB,2025-11-13,19000,NULL,NULL,19000
206429,LendingToB,2025-11-13,13500,NULL,NULL,13500
206430,LendingToB,2025-11-13,19000,NULL,NULL,19000
206431,LendingToB,2025-11-13,24100,1217,0,25317
206432,LendingToB,2025-11-13,24100,1217,0,25317
206433,LendingToB,2025-11-13,24100,1217,0,25317
206434,LendingToB,2025-11-13,24100,1217,0,25317
206435,LendingToB,2025-11-13,24100,1216,0,25316
206436,LendingToB,2025-11-13,24100,1216,0,25316
206437,Ready,2025-10-28,0,NULL,NULL,0
206438,NotDemanded,9999-12-31,44445,NULL,NULL,44445
206439,Ready,2025-11-14,4327,1000,0,5327
206440,NotDemanded,9999-12-31,34356,NULL,NULL,34356
206441,NotDemanded,9999-12-31,0,NULL,NULL,0
206442,LendingToB,2025-10-29,0,NULL,NULL,0
206443,Impossibility,2025-10-29,0,NULL,NULL,0
206444,Lending,2025-10-30,11520,0,0,11520
